job_id,user,account,partition,qos,wallclock_req,nodes_req,processors_req,gpus_req,mem_req,submit_time,end_time,name,work_dir,submit_line,job_length,user_account_name
11540314,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-30 13:50:31,2023-01-30 22:58:38,name00295747,work_dir02348356,submit_line00040283,short,user0716@account0464@name00295747
11379944,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-10 10:04:59,2023-01-11 03:56:18,name02548190,work_dir02333892,submit_line01286693,short,Other
11533253,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-28 22:48:51,2023-01-29 06:08:33,name02432285,work_dir02347458,submit_line01392663,short,Other
11589545,user0498,account0066,partition007,high,3600.0,1,1,0,85248.0,2023-02-08 07:44:19,2023-02-08 07:46:19,name00004483,work_dir02361927,submit_line01212975,short,Other
5118,user0129,account0460,partition007,high,3600.0,1,1,0,85248.0,2023-01-31 10:46:33,2023-01-31 10:47:05,name01312845,work_dir02346446,submit_line01385937,short,Other
11569621,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-04 11:51:10,2023-02-04 12:00:30,name00295747,work_dir02355523,submit_line00040283,short,user0716@account0464@name00295747
14683,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-04 21:19:25,2023-02-04 21:19:57,name00295747,work_dir02355592,submit_line00040283,short,user0716@account0464@name00295747
11540240,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-30 13:49:51,2023-01-30 19:42:02,name00295747,work_dir02348306,submit_line00040283,short,user0716@account0464@name00295747
11550294,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-01 05:18:15,2023-02-01 05:19:03,name00295747,work_dir02352130,submit_line00040283,short,user0716@account0464@name00295747
11543331,user0755,account0491,partition007,high,14340.0,1,1,0,85248.0,2023-01-30 23:09:43,2023-01-31 01:15:04,name02431482,work_dir02150108,submit_line01396441,long,Other
11423397,user0600,account0017,partition006,high,43200.0,1,1,1,751616.0,2023-01-15 02:43:59,2023-01-15 04:58:06,name02579570,work_dir02262236,submit_line01317895,short,Other
14853,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-04 21:19:29,2023-02-04 21:20:52,name00295747,work_dir02355762,submit_line00040283,short,user0716@account0464@name00295747
219197,user0407,account0483,partition001,high,86400.0,1,1,0,85248.0,2023-01-22 16:08:00,2023-01-22 16:18:00,name02579206,work_dir02010947,submit_line01327764,short,Other
11454097,user0600,account0017,partition006,high,14400.0,1,1,1,751616.0,2023-01-20 18:33:43,2023-01-20 21:30:42,name02579619,work_dir02262236,submit_line01335500,medium,Other
11573805,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-05 07:49:21,2023-02-05 07:56:08,name00295747,work_dir02358401,submit_line00040283,short,user0716@account0464@name00295747
11569298,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-04 11:47:16,2023-02-04 11:51:35,name00295747,work_dir02355192,submit_line00040283,short,user0716@account0464@name00295747
11465716,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-22 07:19:32,2023-02-04 01:56:21,name00011523,work_dir02342190,submit_line00000340,long,user0095@account0529@name00011523
11622363,user0295,account0472,partition001,normal,36000.0,1,1,0,85248.0,2023-02-15 10:09:40,2023-02-15 10:30:46,name02650679,work_dir02366077,submit_line01419561,short,user0295@account0472@name02650679
11543112,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-30 21:01:51,2023-01-31 00:58:02,name00295747,work_dir02349541,submit_line00040283,short,user0716@account0464@name00295747
219182,user0407,account0483,partition001,high,86400.0,1,1,0,85248.0,2023-01-20 09:53:32,2023-01-20 10:11:59,name02580170,work_dir02010947,submit_line01327749,short,Other
11328573,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-06 11:19:44,2023-01-06 17:10:52,name02516463,work_dir02325133,submit_line01248753,short,Other
11486933,user0677,account0220,partition001,high,169200.0,1,1,0,180000.0,2023-01-24 08:56:56,2023-01-25 08:38:34,name02616828,work_dir02344084,submit_line01360401,long,Other
11555736,user0730,account0329,partition001,high,43200.0,1,1,0,79000.0,2023-02-01 21:39:54,2023-02-01 23:09:05,name02475943,work_dir02336645,submit_line01198368,long,Other
11641730,user0776,account0402,partition001,high,43200.0,1,36,0,85248.0,2023-02-16 16:28:44,2023-02-17 00:34:00,name00015238,work_dir02374441,submit_line00000560,short,user0776@account0402@name00015238
11529563,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-28 22:35:05,2023-01-29 04:08:14,name02642054,work_dir02347458,submit_line01388989,short,Other
11316529,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-05 21:24:51,2023-01-06 06:44:31,name02506812,work_dir02323027,submit_line01239077,short,Other
11591997,user0029,account0239,partition007,high,14400.0,2,2,0,170496.0,2023-02-08 10:38:30,2023-02-08 11:18:26,name02649436,work_dir02363182,submit_line01066110,short,Other
11639419,user0776,account0402,partition001,normal,43200.0,1,36,0,85248.0,2023-02-16 16:15:17,2023-02-17 01:55:40,name00015238,work_dir02372391,submit_line00000560,short,user0776@account0402@name00015238
11571274,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-02-05 06:17:52,2023-02-05 19:57:09,name00011523,work_dir02355877,submit_line00000340,short,user0095@account0529@name00011523
11483698,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-23 11:05:39,2023-01-25 04:43:28,name02616612,work_dir02343475,submit_line01359251,short,Other
11590758,user0329,account0072,partition001,normal,172800.0,1,36,0,85248.0,2023-02-08 09:12:12,2023-02-10 20:59:03,name00658568,work_dir02362461,submit_line01406567,long,Other
11642828,user0776,account0402,partition001,high,43200.0,1,36,0,85248.0,2023-02-16 16:30:35,2023-02-17 01:48:21,name00015238,work_dir02375516,submit_line00000560,medium,user0776@account0402@name00015238
11515942,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-27 09:01:06,2023-01-28 05:21:36,name02635109,work_dir02346423,submit_line01380709,short,Other
1942,user0044,account0571,partition007,high,1200.0,1,1,0,85248.0,2023-01-30 11:57:44,2023-01-30 12:23:50,name00004484,work_dir02269526,submit_line01395730,short,Other
11429978,user0600,account0017,partition006,high,14400.0,1,1,1,751616.0,2023-01-18 10:30:02,2023-01-18 16:24:34,name02579649,work_dir02262236,submit_line01317974,medium,Other
11603320,user0862,account0433,partition007,normal,14400.0,1,16,0,85248.0,2023-02-11 13:04:58,2023-02-11 13:53:29,name02393056,work_dir02367283,submit_line01057079,long,Other
11428156,user0407,account0483,partition001,high,86400.0,1,1,0,85248.0,2023-01-17 14:16:32,2023-01-17 14:30:11,name02579834,work_dir02010947,submit_line01318461,medium,Other
11402056,user0541,account0362,partition007,normal,14400.0,1,36,0,180000.0,2023-01-12 15:25:06,2023-01-12 17:39:40,name01238180,work_dir02336239,submit_line00007618,long,Other
11424294,user0760,account0180,partition001,normal,172800.0,2,72,0,170496.0,2023-01-16 12:27:13,2023-01-17 10:54:53,name00151394,work_dir02337094,submit_line00000512,long,Other
11574181,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-05 07:53:29,2023-02-05 08:22:39,name00295747,work_dir02358792,submit_line00040283,short,user0716@account0464@name00295747
11646510,user0295,account0472,partition001,high,18000.0,1,1,0,85248.0,2023-02-17 07:09:38,2023-02-17 07:49:12,name02650679,work_dir02366077,submit_line01432286,short,user0295@account0472@name02650679
11443860,user0322,account0180,partition007,normal,14400.0,1,36,0,85248.0,2023-01-20 00:47:11,2023-01-20 01:12:11,name02517671,work_dir02340186,submit_line01327437,medium,Other
11614451,user0417,account0322,partition007,normal,14400.0,1,36,0,85248.0,2023-02-14 11:42:15,2023-02-14 21:39:36,name02654351,work_dir02369375,submit_line01415905,long,Other
11643430,user0776,account0402,partition001,high,43200.0,1,36,0,85248.0,2023-02-16 16:31:42,2023-02-17 01:45:51,name00015238,work_dir02376142,submit_line00000560,short,user0776@account0402@name00015238
11359761,user0864,account0072,partition001,normal,172800.0,1,32,0,85248.0,2023-01-09 07:32:52,2023-01-09 08:59:37,name02494232,work_dir02330703,submit_line00000512,long,user0864@account0072@name02494232
11387256,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-11 08:47:41,2023-01-11 11:16:25,name02552638,work_dir02335782,submit_line01291161,short,Other
11540159,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-30 13:47:43,2023-01-30 15:54:02,name00295747,work_dir02348203,submit_line00040283,short,user0716@account0464@name00295747
11388995,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-11 08:53:20,2023-01-11 21:02:34,name02554363,work_dir02335782,submit_line01292886,short,Other
11305950,user0600,account0017,partition006,high,7200.0,1,1,1,751616.0,2023-01-03 13:45:16,2023-01-03 14:07:18,name02487624,work_dir02200056,submit_line01215237,short,Other
11555069,user0755,account0491,partition001,high,86400.0,1,1,0,85248.0,2023-02-01 20:23:45,2023-02-01 20:40:13,name02646794,work_dir02150108,submit_line01399515,short,Other
11540052,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-30 13:47:23,2023-01-30 14:46:44,name00295747,work_dir02348106,submit_line00040283,short,user0716@account0464@name00295747
11641971,user0776,account0402,partition001,high,43200.0,1,36,0,85248.0,2023-02-16 16:29:09,2023-02-17 00:46:50,name00015238,work_dir02374669,submit_line00000560,short,user0776@account0402@name00015238
11543593,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-31 07:21:45,2023-01-31 13:06:45,name00295747,work_dir02349822,submit_line00040283,short,user0716@account0464@name00295747
11340859,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-07 16:21:13,2023-01-08 00:23:15,name02524505,work_dir02325543,submit_line01260064,short,Other
11646458,user0295,account0472,partition001,high,18000.0,1,1,0,85248.0,2023-02-17 07:09:33,2023-02-17 07:37:06,name02650679,work_dir02366077,submit_line01432250,short,user0295@account0472@name02650679
11555696,user0730,account0329,partition001,high,43200.0,1,1,0,79000.0,2023-02-01 21:39:34,2023-02-01 23:11:23,name02475903,work_dir02336645,submit_line01198328,long,Other
11331873,user0478,account0527,partition026,standby,14400.0,2,72,0,170496.0,2023-01-06 16:50:46,2023-01-06 18:21:42,name02517721,work_dir02325320,submit_line00015124,medium,Other
11302598,user0065,account0491,partition007,normal,3600.0,1,1,0,85248.0,2023-01-03 09:28:26,2023-01-03 09:34:35,name02502223,work_dir02320079,submit_line01232281,short,Other
11569137,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-04 11:47:12,2023-02-04 11:47:54,name00295747,work_dir02355055,submit_line00040283,short,user0716@account0464@name00295747
11617760,user0874,account0425,partition007,normal,7200.0,1,72,0,85248.0,2023-02-15 08:33:59,2023-02-15 08:34:54,name02644586,work_dir02369815,submit_line01398698,short,Other
11357058,user0864,account0072,partition001,normal,172800.0,1,32,0,85248.0,2023-01-09 00:32:22,2023-01-09 00:45:31,name02494232,work_dir02328189,submit_line00000512,short,user0864@account0072@name02494232
11569500,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-04 11:51:06,2023-02-04 11:57:47,name00295747,work_dir02355405,submit_line00040283,short,user0716@account0464@name00295747
11438345,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-19 22:15:03,2023-01-20 01:38:49,name02582499,work_dir02339881,submit_line01322314,short,Other
194089,user0819,account0033,partition001,high,16740.0,1,1,0,85248.0,2023-02-14 19:31:21,2023-02-14 20:19:33,name00004484,work_dir02369778,submit_line01416756,medium,user0819@account0033@name00004484
11562897,user0129,account0460,partition007,high,7200.0,1,1,0,85248.0,2023-02-03 10:19:34,2023-02-03 10:32:24,name02646135,work_dir02353947,submit_line01399406,short,Other
11615249,user0407,account0491,partition001,high,86400.0,1,1,0,85248.0,2023-02-14 13:45:09,2023-02-14 21:15:57,name02654670,work_dir02369440,submit_line01416286,short,Other
11466036,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-22 07:20:11,2023-02-05 18:11:54,name00011523,work_dir02342502,submit_line00000340,long,user0095@account0529@name00011523
18536,user0644,account0552,partition007,high,10800.0,1,36,0,85248.0,2023-01-18 21:33:43,2023-01-18 22:28:26,name02580227,work_dir02056342,submit_line00515942,long,Other
11454256,user0677,account0491,partition007,high,3480.0,1,1,0,85248.0,2023-01-20 21:16:22,2023-01-20 21:27:51,name00011024,work_dir02341155,submit_line01335541,short,Other
11453917,user0600,account0017,partition006,high,7200.0,1,1,1,751616.0,2023-01-20 17:50:43,2023-01-20 17:55:46,name02465119,work_dir02262236,submit_line01335354,short,Other
197204,user0227,account0033,partition001,high,18360.0,1,1,0,85248.0,2023-02-09 16:16:31,2023-02-09 18:18:08,name00004484,work_dir02364976,submit_line01407669,long,user0227@account0033@name00004484
11542416,user0166,account0549,partition001,high,172800.0,1,1,0,170000.0,2023-01-30 18:31:59,2023-01-31 07:19:04,name02644888,work_dir02345204,submit_line01396403,long,Other
11369436,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-09 23:24:35,2023-01-10 01:41:59,name02538175,work_dir02333866,submit_line01276669,short,Other
11390253,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-11 08:57:41,2023-01-11 22:27:30,name02555616,work_dir02335782,submit_line01294139,short,Other
11571477,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-02-05 06:18:03,2023-02-05 20:49:54,name00011523,work_dir02356093,submit_line00000340,short,user0095@account0529@name00011523
11425598,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-16 14:27:33,2023-01-19 09:06:00,name00011523,work_dir02268671,submit_line00000340,long,user0095@account0529@name00011523
226546,user0707,account0114,partition001,normal,108000.0,1,1,0,85248.0,2023-02-07 18:10:32,2023-02-07 18:53:23,name02625248,work_dir02361516,submit_line00010906,short,Other
219595,user0407,account0491,partition001,high,86400.0,1,1,0,85248.0,2023-02-15 06:02:11,2023-02-15 07:46:33,name02654652,work_dir02369440,submit_line01416336,long,Other
11394663,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-11 23:04:43,2023-01-12 01:27:32,name02558382,work_dir02335918,submit_line01296939,short,Other
230711,user0407,account0491,partition001,high,172800.0,1,1,0,85248.0,2023-02-20 09:40:04,2023-02-21 11:32:47,name02654668,work_dir02377992,submit_line01439006,long,Other
11433287,user0361,account0068,partition007,normal,3540.0,1,1,0,85248.0,2023-01-18 22:06:09,2023-01-18 22:48:59,name02564173,work_dir02339006,submit_line01302437,short,Other
11559739,user0407,account0491,partition001,high,86400.0,1,1,0,85248.0,2023-02-02 14:42:39,2023-02-02 23:03:54,name02015088,work_dir02353681,submit_line01400896,long,Other
11466561,user0322,account0180,partition007,normal,14400.0,1,36,0,85248.0,2023-01-22 11:33:35,2023-01-22 11:53:03,name00059927,work_dir02342810,submit_line01344059,short,user0322@account0180@name00059927
11465339,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-22 07:18:53,2023-02-03 07:38:23,name00011523,work_dir02341814,submit_line00000340,long,user0095@account0529@name00011523
229238,user0385,account0532,partition001,high,126000.0,1,36,0,85248.0,2023-01-03 16:26:43,2023-01-03 16:29:36,name00612352,work_dir02254502,submit_line00000026,short,Other
11571438,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-02-05 06:18:01,2023-02-05 20:38:41,name00011523,work_dir02356052,submit_line00000340,short,user0095@account0529@name00011523
11553317,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-02-01 13:41:31,2023-02-01 18:09:08,name02638426,work_dir02353259,submit_line01399056,short,Other
11569496,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-04 11:51:06,2023-02-04 11:57:47,name00295747,work_dir02355413,submit_line00040283,short,user0716@account0464@name00295747
11313774,user0407,account0483,partition001,high,86400.0,1,1,0,85248.0,2023-01-05 12:16:36,2023-01-05 15:10:21,name01686929,work_dir02010947,submit_line01237097,long,Other
11452707,user0407,account0483,partition001,high,86400.0,1,1,0,85248.0,2023-01-20 15:49:07,2023-01-20 15:58:24,name02594856,work_dir02010947,submit_line01335136,short,Other
11327153,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-06 11:14:16,2023-01-06 16:09:59,name02515052,work_dir02325133,submit_line01247341,short,Other
11413798,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-13 10:24:58,2023-01-15 08:22:21,name02574105,work_dir02336662,submit_line01312357,short,Other
11542937,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-30 21:00:13,2023-01-31 00:46:40,name00295747,work_dir02349354,submit_line00040283,short,user0716@account0464@name00295747
11578336,user0407,account0491,partition001,high,172800.0,1,1,0,85248.0,2023-02-06 12:16:41,2023-02-07 06:46:23,name02648949,work_dir02010947,submit_line01403192,long,Other
11612098,user0417,account0322,partition007,normal,14400.0,1,36,0,85248.0,2023-02-14 11:20:59,2023-02-14 15:11:56,name02652012,work_dir02369375,submit_line01413566,short,Other
11579424,user0287,account0377,partition001,high,170580.0,1,1,0,180224.0,2023-02-06 16:45:01,2023-02-07 16:15:03,name02191027,work_dir02359871,submit_line01403288,long,Other
11514858,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-27 08:57:13,2023-01-28 03:40:13,name02634019,work_dir02346423,submit_line01379618,short,Other
11544820,user0065,account0491,partition007,normal,14400.0,1,1,0,173000.0,2023-01-31 09:35:20,2023-01-31 23:23:09,name02645707,work_dir02349900,submit_line01397318,long,Other
11512341,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-26 19:58:49,2023-02-05 20:47:23,name00011523,work_dir02267167,submit_line00000340,long,user0095@account0529@name00011523
11642840,user0776,account0402,partition001,high,43200.0,1,36,0,85248.0,2023-02-16 16:30:37,2023-02-17 01:47:09,name00015238,work_dir02375546,submit_line00000560,medium,user0776@account0402@name00015238
11542799,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-30 20:58:58,2023-01-31 00:38:56,name00295747,work_dir02349224,submit_line00040283,short,user0716@account0464@name00295747
11571700,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-02-05 06:18:19,2023-02-20 00:05:55,name00011523,work_dir02356319,submit_line00000340,long,user0095@account0529@name00011523
11434732,user0535,account0214,partition028,standby,172800.0,1,36,0,85248.0,2023-01-19 13:18:09,2023-01-22 16:43:27,name02488527,work_dir02295793,submit_line01214127,long,Other
197204,user0227,account0033,partition001,high,18360.0,1,1,0,85248.0,2023-02-09 16:16:31,2023-02-09 18:51:55,name00004484,work_dir02364976,submit_line01407669,long,user0227@account0033@name00004484
194105,user0295,account0472,partition001,high,18000.0,1,1,0,85248.0,2023-01-25 11:45:56,2023-01-25 11:46:41,name02420410,work_dir02344857,submit_line01369484,short,Other
11428,user0819,account0033,partition007,high,5040.0,1,1,0,85248.0,2023-02-10 22:22:29,2023-02-10 22:24:25,name00004484,work_dir02366992,submit_line01409234,short,user0819@account0033@name00004484
11465537,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-22 07:19:17,2023-02-03 23:17:20,name00011523,work_dir02342015,submit_line00000340,long,user0095@account0529@name00011523
14794,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-04 21:19:28,2023-02-04 21:20:20,name00295747,work_dir02355703,submit_line00040283,short,user0716@account0464@name00295747
11302731,user0065,account0491,partition007,normal,3600.0,1,1,0,85248.0,2023-01-03 09:29:03,2023-01-03 09:34:56,name02502355,work_dir02320079,submit_line01232413,short,Other
11441549,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-19 22:23:04,2023-01-20 02:19:50,name02585690,work_dir02339881,submit_line01325505,short,Other
11647399,user0295,account0472,partition001,high,18000.0,1,1,0,85248.0,2023-02-17 07:11:13,2023-02-17 08:52:42,name02650679,work_dir02366077,submit_line01433171,short,user0295@account0472@name02650679
11464866,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-22 07:18:09,2023-01-30 13:21:51,name00011523,work_dir02341345,submit_line00000340,long,user0095@account0529@name00011523
11425287,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-16 14:26:22,2023-01-20 01:23:18,name00011523,work_dir02267968,submit_line00000340,long,user0095@account0529@name00011523
11569428,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-04 11:51:04,2023-02-04 11:55:38,name00295747,work_dir02355350,submit_line00040283,short,user0716@account0464@name00295747
11535825,user0322,account0180,partition007,normal,14400.0,1,36,0,85248.0,2023-01-29 05:36:14,2023-01-29 05:37:25,name00059927,work_dir02347477,submit_line01327466,short,user0322@account0180@name00059927
223061,user0570,account0018,partition001,high,86400.0,4,144,0,340992.0,2023-02-06 07:08:34,2023-02-07 02:41:16,name01129575,work_dir02353782,submit_line00000546,medium,Other
11352417,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-08 09:15:36,2023-01-08 14:15:33,name02456727,work_dir02325653,submit_line01271294,short,Other
11432218,user0407,account0483,partition001,high,86400.0,1,1,0,85248.0,2023-01-18 17:14:24,2023-01-18 17:49:26,name02580199,work_dir02010947,submit_line01319559,medium,Other
11465927,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-22 07:20:02,2023-02-04 21:47:14,name00011523,work_dir02342400,submit_line00000340,long,user0095@account0529@name00011523
11542930,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-30 21:00:13,2023-01-31 00:46:42,name00295747,work_dir02349367,submit_line00040283,short,user0716@account0464@name00295747
11641441,user0776,account0402,partition001,high,43200.0,1,36,0,85248.0,2023-02-16 16:28:17,2023-02-17 00:16:10,name00015238,work_dir02374148,submit_line00000560,short,user0776@account0402@name00015238
11543545,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-31 07:21:35,2023-01-31 07:47:48,name00295747,work_dir02349771,submit_line00040283,short,user0716@account0464@name00295747
11464872,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-22 07:18:09,2023-01-31 00:21:06,name00011523,work_dir02341334,submit_line00000340,long,user0095@account0529@name00011523
173234,user0833,account0456,partition007,normal,14400.0,1,16,0,85248.0,2023-01-25 18:31:42,2023-01-25 18:56:12,name02394426,work_dir02150357,submit_line01059388,medium,Other
11643184,user0776,account0402,partition001,high,43200.0,1,36,0,85248.0,2023-02-16 16:31:13,2023-02-17 01:43:33,name00015238,work_dir02375890,submit_line00000560,short,user0776@account0402@name00015238
6120,user0901,account0478,partition007,normal,3600.0,1,1,0,85248.0,2023-01-10 08:58:46,2023-01-10 08:59:56,name02163662,work_dir02151874,submit_line00807733,short,Other
11577,user0600,account0017,partition006,high,7200.0,1,1,1,751616.0,2023-01-03 13:38:14,2023-01-03 13:46:06,name02487464,work_dir02200056,submit_line01215077,short,Other
11587100,user0755,account0491,partition001,high,64800.0,1,1,0,85248.0,2023-02-07 22:12:11,2023-02-08 13:58:10,name02646800,work_dir02150108,submit_line01404866,long,Other
11571765,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-02-05 06:18:22,2023-02-20 01:57:07,name00011523,work_dir02356378,submit_line00000340,long,user0095@account0529@name00011523
11430,user0819,account0033,partition007,high,5040.0,1,1,0,85248.0,2023-02-18 08:47:59,2023-02-18 08:58:01,name00004484,work_dir02376954,submit_line01409234,short,user0819@account0033@name00004484
5146,user0129,account0460,partition007,high,3600.0,1,1,0,85248.0,2023-02-03 10:13:39,2023-02-03 10:14:46,name01312845,work_dir02353898,submit_line01399348,short,Other
11543208,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-30 21:02:38,2023-01-31 00:58:02,name00295747,work_dir02349622,submit_line00040283,short,user0716@account0464@name00295747
11643434,user0776,account0402,partition001,high,43200.0,1,36,0,85248.0,2023-02-16 16:31:42,2023-02-17 01:45:21,name00015238,work_dir02376131,submit_line00000560,short,user0776@account0402@name00015238
11466758,user0407,account0483,partition001,high,86400.0,1,1,0,85248.0,2023-01-22 12:20:45,2023-01-22 12:28:58,name02580206,work_dir02010947,submit_line01344156,short,Other
17598,user0819,account0033,partition007,normal,8460.0,1,1,0,85248.0,2023-01-24 11:25:37,2023-01-24 12:26:28,name00004484,work_dir02344183,submit_line01359451,long,user0819@account0033@name00004484
11575652,user0755,account0491,partition001,high,64800.0,1,1,0,85248.0,2023-02-06 07:37:45,2023-02-06 20:44:41,name02431478,work_dir02150108,submit_line01401755,long,Other
11307168,user0029,account0239,partition007,high,14400.0,2,2,0,170496.0,2023-01-03 20:23:19,2023-01-03 22:45:59,name02503998,work_dir02321230,submit_line01066110,long,Other
11540175,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-30 13:49:48,2023-01-30 17:24:57,name00295747,work_dir02348228,submit_line00040283,short,user0716@account0464@name00295747
11636359,user0166,account0515,partition001,high,172800.0,1,1,0,170000.0,2023-02-15 20:30:19,2023-02-16 19:27:04,name02660891,work_dir02336211,submit_line01429468,long,Other
11327858,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-06 11:17:01,2023-01-06 16:40:16,name02515760,work_dir02325133,submit_line01248050,short,Other
11425077,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-16 14:25:17,2023-01-18 01:04:52,name00011523,work_dir02267405,submit_line00000340,long,user0095@account0529@name00011523
11434663,user0535,account0214,partition028,standby,172800.0,1,36,0,85248.0,2023-01-19 13:17:53,2023-01-22 19:02:08,name02488527,work_dir02295530,submit_line01214127,long,Other
11641468,user0776,account0402,partition001,high,43200.0,1,36,0,85248.0,2023-02-16 16:28:19,2023-02-17 00:14:15,name00015238,work_dir02374171,submit_line00000560,short,user0776@account0402@name00015238
20092,user0600,account0017,partition006,high,14400.0,1,1,1,751616.0,2023-01-17 14:17:34,2023-01-17 14:43:13,name02579558,work_dir02262236,submit_line01317883,short,Other
11465163,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-22 07:18:38,2023-01-31 00:38:25,name00011523,work_dir02341641,submit_line00000340,long,user0095@account0529@name00011523
11420257,user0535,account0214,partition028,standby,172800.0,1,36,0,85248.0,2023-01-13 14:19:15,2023-01-16 15:09:45,name02488527,work_dir02295527,submit_line01214127,long,Other
11573806,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-02-05 07:49:21,2023-02-05 07:56:08,name00295747,work_dir02358412,submit_line00040283,short,user0716@account0464@name00295747
11543655,user0716,account0464,partition026,standby,7200.0,1,1,0,85248.0,2023-01-31 07:21:55,2023-01-31 13:48:12,name00295747,work_dir02349881,submit_line00040283,short,user0716@account0464@name00295747
11322234,user0864,account0072,partition001,normal,172800.0,1,32,0,85248.0,2023-01-06 01:20:09,2023-01-06 06:53:30,name02494232,work_dir02323405,submit_line00000512,long,user0864@account0072@name02494232
11536937,user0322,account0180,partition007,normal,14400.0,1,36,0,85248.0,2023-01-29 17:25:54,2023-01-29 18:08:47,name00059927,work_dir02347555,submit_line01394806,short,user0322@account0180@name00059927
11342349,user0408,account0495,partition007,normal,14400.0,1,1,0,85248.0,2023-01-07 16:26:57,2023-01-08 02:43:51,name02525986,work_dir02325543,submit_line01261545,short,Other
11455440,user0095,account0529,partition028,standby,172800.0,1,72,0,85248.0,2023-01-21 05:19:12,2023-01-23 20:13:21,name00011523,work_dir02266037,submit_line00000340,long,user0095@account0529@name00011523
